normalized_context_key,normalized_trace_context_key,map,map_family,map_agent_group,agents,seed,iteration,traffic_before_hash_full,short_budget_ms,failed_candidate_audit_status,feature_full_coverage_context_seen,feature_g525_subset_membership,feature_missing_from_g525_subset,feature_rank_effect_candidate_rank_within_region,feature_rank_effect_candidate_rank_global,feature_rank_effect_region_prior_score,feature_rank_effect_topk_margin_to_next_candidate,feature_rank_effect_margin_to_static,feature_rank_effect_margin_to_old14_g518,feature_failed_candidate_vertex_conflict_histogram,feature_failed_candidate_edge_swap_histogram,feature_failed_candidate_backtrack_histogram,feature_failed_candidate_priority_block_histogram,feature_failed_candidate_rank_histogram_mean,feature_failed_candidate_rank_histogram_max,feature_goal_progress_edge_relief_score,feature_blocked_progress_edge_relief_score,feature_wait_nonprogress_penalty_score,feature_committed_vs_blocked_rank_margin_x_candidate_flow,feature_progress_vs_wait_rank_margin_x_candidate_congestion,feature_flow_shield_expected_on_goal_progress,feature_flow_shield_expected_on_wait_nonprogress,feature_congestion_decay_expected_on_blocked_edges,feature_flow_decay_expected_on_committed_edges,feature_blocked_reason_vertex_conflict_rate,feature_blocked_reason_edge_swap_rate,feature_blocked_reason_backtrack_rate,feature_competing_neighbor_count_mean,feature_competing_neighbor_count_max,feature_committed_local_position_mean,feature_blocked_local_position_mean,feature_wait_local_position_mean,feature_goal_progress_local_position_mean,feature_local_margin_top1_top2_mean,feature_local_margin_blocked_vs_committed_mean,feature_goal_aware_c_minus_f_alignment,feature_candidate_predicted_weight_on_blocked_progress_edges,feature_candidate_predicted_weight_on_committed_progress_edges,feature_candidate_predicted_weight_on_wait_edges,feature_candidate_predicted_blocked_minus_committed_weight,feature_candidate_predicted_progress_minus_wait_weight,feature_candidate_predicted_goal_progress_local_position_shift,feature_candidate_predicted_wait_local_position_shift,feature_candidate_predicted_goal_progress_rank_shift,feature_candidate_predicted_wait_rank_shift,feature_candidate_predicted_blocked_edge_relief_metric,feature_candidate_predicted_nonprogress_penalty_metric,feature_candidate_predicted_flow_shield_on_progress_edges,feature_candidate_predicted_flow_shield_on_wait_edges,feature_candidate_predicted_congestion_decay_effect,feature_candidate_predicted_flow_decay_effect,feature_goal_aware_congestion_on_goal_progress_edges,feature_goal_aware_flow_on_goal_progress_edges,feature_goal_aware_congestion_on_blocked_edges,feature_goal_aware_flow_on_blocked_edges,feature_goal_aware_update_balance,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
maze-32-32-4|a100|s146|it0|14650fb0739d0383,maze-32-32-4|a100|s146|it0,maze-32-32-4,maze,maze-32-32-4|a100,100,146,0,14650fb0739d0383,1000,aggregate_proxy_not_exact_v2,1.0,1.0,0.0,5,24,0.15,0.0006132013708938788,-0.03076723090880526,0.009241054404192067,0.8198924731182796,0.1736559139784946,0.0064516129032258064,0.0,1.55161290323,0.0,0.0916806864064603,0.0218514468371467,0.02063728129205922,-2.29784946237,0.45721399730820994,0.0916806864064603,0.007937415881561239,0.0,0.0,0.8198924731182796,0.1736559139784946,0.0064516129032258064,4.40767160162,0.0,1.45094212651,1.55161290323,1.62045760431,1.0,1.7197846568,-2.29784946237,1.0,0.11654104979811573,0.3143337819650068,0.010205248990578735,0.041621803499327044,0.19209286675639303,-0.3492597577388964,0.010205248990578735,-0.3492597577388964,0.010205248990578735,0.0218514468371467,0.02063728129205922,0.12224091520861373,0.007937415881561239,0.0,0.0,0.3492597577388964,0.0,0.0832436069986541,0.0,0.8499999999999999,False,False,False,False,False
maze-32-32-4|a100|s146|it0|14650fb0739d0383,maze-32-32-4|a100|s146|it0,maze-32-32-4,maze,maze-32-32-4|a100,100,146,0,14650fb0739d0383,2000,aggregate_proxy_not_exact_v2,1.0,1.0,0.0,5,24,0.15,0.0006132013708938788,-0.03076723090880526,0.009241054404192067,0.8198924731182796,0.1736559139784946,0.0064516129032258064,0.0,1.55161290323,0.0,0.0916806864064603,0.0218514468371467,0.02063728129205922,-2.29784946237,0.45721399730820994,0.0916806864064603,0.007937415881561239,0.0,0.0,0.8198924731182796,0.1736559139784946,0.0064516129032258064,4.40767160162,0.0,1.45094212651,1.55161290323,1.62045760431,1.0,1.7197846568,-2.29784946237,1.0,0.11654104979811573,0.3143337819650068,0.010205248990578735,0.041621803499327044,0.19209286675639303,-0.3492597577388964,0.010205248990578735,-0.3492597577388964,0.010205248990578735,0.0218514468371467,0.02063728129205922,0.12224091520861373,0.007937415881561239,0.0,0.0,0.3492597577388964,0.0,0.0832436069986541,0.0,0.8499999999999999,False,False,False,False,False
maze-32-32-4|a100|s147|it0|14650fb0739d0383,maze-32-32-4|a100|s147|it0,maze-32-32-4,maze,maze-32-32-4|a100,100,147,0,14650fb0739d0383,1000,aggregate_proxy_not_exact_v2,1.0,1.0,0.0,5,24,0.15,0.0006524916831191219,-0.030806521221030503,0.011459055958090103,0.8023496890117484,0.19557705597788527,0.002073255010366275,0.0,1.51693158258,0.0,0.11451554048252767,0.020689877221602124,0.017657765948312868,-2.21423635107,0.5835837554735125,0.11451554048252767,0.006791448441658796,0.0,0.0,0.8023496890117484,0.19557705597788527,0.002073255010366275,4.46690134799,0.0,1.47419936464,1.51693158258,1.72190263587,1.0,1.65879625655,-2.21423635107,1.0,0.11034601184854467,0.39262471022580925,0.008731862282132737,0.03940928994590881,0.23993732291577233,-0.4362496780286769,0.008731862282132737,-0.4362496780286769,0.008731862282132737,0.020689877221602124,0.017657765948312868,0.15268738731003692,0.006791448441658796,0.0,0.0,0.4362496780286769,0.0,0.07881857989181763,0.0,0.8499999999999999,False,False,False,False,False
maze-32-32-4|a100|s147|it0|14650fb0739d0383,maze-32-32-4|a100|s147|it0,maze-32-32-4,maze,maze-32-32-4|a100,100,147,0,14650fb0739d0383,2000,aggregate_proxy_not_exact_v2,1.0,1.0,0.0,5,24,0.15,0.0006524916831191219,-0.030806521221030503,0.011459055958090103,0.8023496890117484,0.19557705597788527,0.002073255010366275,0.0,1.51693158258,0.0,0.11451554048252767,0.020689877221602124,0.017657765948312868,-2.21423635107,0.5835837554735125,0.11451554048252767,0.006791448441658796,0.0,0.0,0.8023496890117484,0.19557705597788527,0.002073255010366275,4.46690134799,0.0,1.47419936464,1.51693158258,1.72190263587,1.0,1.65879625655,-2.21423635107,1.0,0.11034601184854467,0.39262471022580925,0.008731862282132737,0.03940928994590881,0.23993732291577233,-0.4362496780286769,0.008731862282132737,-0.4362496780286769,0.008731862282132737,0.020689877221602124,0.017657765948312868,0.15268738731003692,0.006791448441658796,0.0,0.0,0.4362496780286769,0.0,0.07881857989181763,0.0,0.8499999999999999,False,False,False,False,False
maze-32-32-4|a100|s148|it0|14650fb0739d0383,maze-32-32-4|a100|s148|it0,maze-32-32-4,maze,maze-32-32-4|a100,100,148,0,14650fb0739d0383,1000,aggregate_proxy_not_exact_v2,1.0,0.0,1.0,5,24,0.15,0.0005684789728726825,-0.03072250851078409,0.00910979286767688,0.8415250344510795,0.15204409738171795,0.006430868167202572,0.0,1.51446945338,0.0,0.08962269774095487,0.022734249269833695,0.024028729808666625,-2.30868167203,0.44102044465637474,0.08962269774095487,0.009241819157179471,0.0,0.0,0.8415250344510795,0.15204409738171795,0.006430868167202572,4.34684389343,0.0,1.46373010669,1.51446945338,1.62090957859,1.0,1.7144900757,-2.30868167203,1.0,0.12124932943911305,0.30727782082613103,0.011882338916373606,0.04330333194254037,0.18778089050485786,-0.34141980091792334,0.011882338916373606,-0.34141980091792334,0.011882338916373606,0.022734249269833695,0.024028729808666625,0.11949693032127316,0.009241819157179471,0.0,0.0,0.34141980091792334,0.0,0.08660666388508076,0.0,0.8499999999999999,False,False,False,False,False
maze-32-32-4|a100|s148|it0|14650fb0739d0383,maze-32-32-4|a100|s148|it0,maze-32-32-4,maze,maze-32-32-4|a100,100,148,0,14650fb0739d0383,2000,aggregate_proxy_not_exact_v2,1.0,0.0,1.0,5,24,0.15,0.0005684789728726825,-0.03072250851078409,0.00910979286767688,0.8415250344510795,0.15204409738171795,0.006430868167202572,0.0,1.51446945338,0.0,0.08962269774095487,0.022734249269833695,0.024028729808666625,-2.30868167203,0.44102044465637474,0.08962269774095487,0.009241819157179471,0.0,0.0,0.8415250344510795,0.15204409738171795,0.006430868167202572,4.34684389343,0.0,1.46373010669,1.51446945338,1.62090957859,1.0,1.7144900757,-2.30868167203,1.0,0.12124932943911305,0.30727782082613103,0.011882338916373606,0.04330333194254037,0.18778089050485786,-0.34141980091792334,0.011882338916373606,-0.34141980091792334,0.011882338916373606,0.022734249269833695,0.024028729808666625,0.11949693032127316,0.009241819157179471,0.0,0.0,0.34141980091792334,0.0,0.08660666388508076,0.0,0.8499999999999999,False,False,False,False,False
maze-32-32-4|a100|s149|it0|14650fb0739d0383,maze-32-32-4|a100|s149|it0,maze-32-32-4,maze,maze-32-32-4|a100,100,149,0,14650fb0739d0383,1000,aggregate_proxy_not_exact_v2,1.0,0.0,1.0,5,24,0.15,0.0006408487933583784,-0.03079487833126973,0.008983595252782972,0.825813221406086,0.1694648478488982,0.00472193074501574,0.0,1.54774396642,0.0,0.08956688526677702,0.021008690946135233,0.018540685088501208,-2.23399790136,0.44916592385075765,0.08956688526677702,0.007131032726346618,0.0,0.0,0.825813221406086,0.1694648478488982,0.00472193074501574,4.43110913027,0.0,1.4360753852,1.54774396642,1.60410034382,1.0,1.72061632497,-2.23399790136,1.0,0.11204635171272125,0.307086463771807,0.009168470648159939,0.04001655418311473,0.18766395008277093,-0.3412071819686744,0.009168470648159939,-0.3412071819686744,0.009168470648159939,0.021008690946135233,0.018540685088501208,0.11942251368903603,0.007131032726346618,0.0,0.0,0.3412071819686744,0.0,0.08003310836622947,0.0,0.8499999999999999,False,False,False,False,False
maze-32-32-4|a100|s149|it0|14650fb0739d0383,maze-32-32-4|a100|s149|it0,maze-32-32-4,maze,maze-32-32-4|a100,100,149,0,14650fb0739d0383,2000,aggregate_proxy_not_exact_v2,1.0,0.0,1.0,5,24,0.15,0.0006408487933583784,-0.03079487833126973,0.008983595252782972,0.825813221406086,0.1694648478488982,0.00472193074501574,0.0,1.54774396642,0.0,0.08956688526677702,0.021008690946135233,0.018540685088501208,-2.23399790136,0.44916592385075765,0.08956688526677702,0.007131032726346618,0.0,0.0,0.825813221406086,0.1694648478488982,0.00472193074501574,4.43110913027,0.0,1.4360753852,1.54774396642,1.60410034382,1.0,1.72061632497,-2.23399790136,1.0,0.11204635171272125,0.307086463771807,0.009168470648159939,0.04001655418311473,0.18766395008277093,-0.3412071819686744,0.009168470648159939,-0.3412071819686744,0.009168470648159939,0.021008690946135233,0.018540685088501208,0.11942251368903603,0.007131032726346618,0.0,0.0,0.3412071819686744,0.0,0.08003310836622947,0.0,0.8499999999999999,False,False,False,False,False
maze-32-32-4|a100|s150|it0|14650fb0739d0383,maze-32-32-4|a100|s150|it0,maze-32-32-4,maze,maze-32-32-4|a100,100,150,0,14650fb0739d0383,1000,aggregate_proxy_not_exact_v2,1.0,0.0,1.0,5,24,0.15,0.0005119736186817714,-0.030666003156593125,0.011310032554607302,0.832779623477298,0.1611295681063123,0.006090808416389812,0.0,1.50996677741,0.0,0.11068333870707721,0.025348621634692887,0.028313719168144444,-2.21816168328,0.546751571820087,0.11068333870707721,0.010889891987747863,0.0,0.0,0.832779623477298,0.1611295681063123,0.006090808416389812,4.46203449944,0.0,1.52966306626,1.50996677741,1.73802998549,1.0,1.6633886829,-2.21816168328,1.0,0.13519264871836206,0.3794857327099791,0.014001289698532968,0.048283088827986445,0.23190794776720944,-0.42165081412219896,0.014001289698532968,-0.42165081412219896,0.014001289698532968,0.025348621634692887,0.028313719168144444,0.14757778494276963,0.010889891987747863,0.0,0.0,0.42165081412219896,0.0,0.09656617765597292,0.0,0.8499999999999999,False,False,False,False,False
maze-32-32-4|a100|s150|it0|14650fb0739d0383,maze-32-32-4|a100|s150|it0,maze-32-32-4,maze,maze-32-32-4|a100,100,150,0,14650fb0739d0383,2000,aggregate_proxy_not_exact_v2,1.0,0.0,1.0,5,24,0.15,0.0005119736186817714,-0.030666003156593125,0.011310032554607302,0.832779623477298,0.1611295681063123,0.006090808416389812,0.0,1.50996677741,0.0,0.11068333870707721,0.025348621634692887,0.028313719168144444,-2.21816168328,0.546751571820087,0.11068333870707721,0.010889891987747863,0.0,0.0,0.832779623477298,0.1611295681063123,0.006090808416389812,4.46203449944,0.0,1.52966306626,1.50996677741,1.73802998549,1.0,1.6633886829,-2.21816168328,1.0,0.13519264871836206,0.3794857327099791,0.014001289698532968,0.048283088827986445,0.23190794776720944,-0.42165081412219896,0.014001289698532968,-0.42165081412219896,0.014001289698532968,0.025348621634692887,0.028313719168144444,0.14757778494276963,0.010889891987747863,0.0,0.0,0.42165081412219896,0.0,0.09656617765597292,0.0,0.8499999999999999,False,False,False,False,False
