g567_instance_uid,g567_evaluation_uid,map,map_family,width,height,free_cells,solver_seed,scenario_sha256,physical_map_sha256,assignment_sha256,pair_count,agent_count,start_goal_regime,nominal_budget_ms,base_time_limit_sec,solver_internal_time_limit_sec,process_hard_timeout_sec,budget_role,budget_contract,ltm_max_iterations,agent_density,scenario_bank_source,map_source_type,scenario_source_type,official_scenario,public_scenario_registry_source,scenario_prefix_family,benchmark_source_path,benchmark_source_sha256,context_generation_stage,feature_materialization_stage,raw_map_path,raw_scenario_path,path_found_rate,path_found_rate_source,component_size,reachability_mode,distance_mode,start_goal_overlap_count,own_start_goal_match_count,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,split,g567_dataset_row_id,horizon_id,scientific_horizon_id,replay_scenario_path,replay_scenario_sha256,blind_locked,raw_map_path_canonicalized_from,raw_map_path_canonicalization_reason,ltm_target_map,ltm_target_match_type,ltm_target_selected_map,ltm_target_fallback,selection_seed,selection_policy
698edbc4160fcc5bc860e8426b19a8d4b946d9ba3b313cb18e02d76e43589c19,10217557b0331e87d43f6d060690a4ae2e95cfdcbf71e19c0f20761cd0cd7056,empty_32_32,empty,32,32,1024,4567014223,89f1132150a880a1b0b87b49c5c27dfae8ce6379cd7136182e726c0c6a6bf762,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,90d329ef37a53a899fd51fcf5f3403573d44ead58e27af98ba93d68964fd280b,384,384,many_to_many_bottleneck_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.375,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/empty-32-32.map,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/empty_32_32.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/empty_32_32-random-4567014223.scen,1.0,same_connected_component_no_path_materialization,1024,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,91,0,False,False,False,False,False,CALIBRATION,g567_gate3b_calibration_00243,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/empty_32_32-random-4567014223.scen,89f1132150a880a1b0b87b49c5c27dfae8ce6379cd7136182e726c0c6a6bf762,False,,,empty-32-32,normalized,empty_32_32,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
fdf68634f695ca733058b031c2185c339a5e7a218e864a45238fb62bb9ce53cc,3e49ea895bd133b3d1d355be2a1883677ae36d35b65bd9470e9767dde8039f16,empty_32_32,empty,32,32,1024,4567015097,8720678519285f20852c50596b906013f0a334d6a9bde64338623e54873d31a7,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,61ad0dcd78aa0fdf854eabc69b0061f0e5ddc814eaa9974307f04ee8a0f77b41,384,384,room_to_room_door_bottleneck,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.375,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/empty-32-32.map,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/empty_32_32.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/empty_32_32-random-4567015097.scen,1.0,same_connected_component_no_path_materialization,1024,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,15,0,False,False,False,False,False,CALIBRATION,g567_gate3b_calibration_00241,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/empty_32_32-random-4567015097.scen,8720678519285f20852c50596b906013f0a334d6a9bde64338623e54873d31a7,False,,,empty-32-32,normalized,empty_32_32,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
369f278e425ecc7c0759fd3a9468cbcd252e388ed759fe4fe1f4fc7c378f012c,ce10a1844d8dbd599c2ebc6c0ae1498901ba8c4d43b2c7dd328ef7e57c9b192b,empty_32_32,empty,32,32,1024,4567019467,b33b12a1412c671db4a95f3491014a1d126bc51e1705d1e80af576e3dc2f5374,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,dc70cca74148efb88610745bde91974a461348201d8cc31c3a671a5894fd7691,384,384,many_to_many_bottleneck_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.375,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/empty-32-32.map,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/empty_32_32.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/empty_32_32-random-4567019467.scen,1.0,same_connected_component_no_path_materialization,1024,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,101,0,False,False,False,False,False,CALIBRATION,g567_gate3b_calibration_00244,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/empty_32_32-random-4567019467.scen,b33b12a1412c671db4a95f3491014a1d126bc51e1705d1e80af576e3dc2f5374,False,,,empty-32-32,normalized,empty_32_32,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
af934044190cb6eb66b42aed844754eb1c0b309ed8708a746e2a9e25ca2f47e2,594d803b695b13bd2859f5ffebdd396a396698f78459b579f5d6f824bb7c0db1,empty_32_32,empty,32,32,1024,4567017719,b0c7e52f4959b9d3a9e65dc1241c6b2a25b5a7f820f1b5011ca413795c8db99f,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,3e610674d31856b66c250ef35a77ef67e84ca1aa73d4e99e74dc84f4538a26b8,384,384,many_to_many_bottleneck_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.375,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/empty-32-32.map,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/empty_32_32.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/empty_32_32-random-4567017719.scen,1.0,same_connected_component_no_path_materialization,1024,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,91,0,False,False,False,False,False,CALIBRATION,g567_gate3b_calibration_00242,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/empty_32_32-random-4567017719.scen,b0c7e52f4959b9d3a9e65dc1241c6b2a25b5a7f820f1b5011ca413795c8db99f,False,,,empty-32-32,normalized,empty_32_32,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
aae0b76a1988000799ae2c3b2f6c97876fcc7fd6c0e68b7b50c4337f65e6f318,425662bc5204f24526d90f222e7364184d69e035778d46f0d68e88804281626a,empty_32_32,empty,32,32,1024,4567012199,1c7914d198168b6668fb3c27b3b01e81e3694426405ed74be2824330b4b12a71,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,c97474dc058205b1cc85628d3995340351848136d701848aa2a5b500741aa7c7,512,512,adversarial_opposing_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.5,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,movingai_official_even,True,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/tables/phase5p5_repair5g567_gate3b_bounded_pilot_public_scenario_registry.csv,empty-32-32-even-1,external/benchmarks/movingai_mapf/extracted/mapf-map/empty-32-32.map,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,external/benchmarks/movingai_mapf/extracted/mapf-map/empty-32-32.map,external/benchmarks/movingai_mapf/extracted/mapf-scen-even/scen-even/empty-32-32-even-1.scen,1.0,official_scenario_registry_validated_no_path_materialization,1024,official_scenario_registry_validated,movingai_official_prefix_manhattan_distance,0,0,False,False,False,False,False,CALIBRATION,g567_gate3b_calibration_00246,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/empty_32_32-random-4567012199.scen,1c7914d198168b6668fb3c27b3b01e81e3694426405ed74be2824330b4b12a71,False,,,empty-32-32,normalized,empty_32_32,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
8b738ac29a93319b436f8af543ffad5e186100a683070084b17fd656cfe27164,d6540e2322a63689211212921f0deed566a4e7c52ce08e03a3fb273f7543e968,empty_32_32,empty,32,32,1024,4567000625,1c7914d198168b6668fb3c27b3b01e81e3694426405ed74be2824330b4b12a71,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,c97474dc058205b1cc85628d3995340351848136d701848aa2a5b500741aa7c7,512,512,clustered_starts_to_dispersed_goals,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.5,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,movingai_official_even,True,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/tables/phase5p5_repair5g567_gate3b_bounded_pilot_public_scenario_registry.csv,empty-32-32-even-1,external/benchmarks/movingai_mapf/extracted/mapf-map/empty-32-32.map,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,external/benchmarks/movingai_mapf/extracted/mapf-map/empty-32-32.map,external/benchmarks/movingai_mapf/extracted/mapf-scen-even/scen-even/empty-32-32-even-1.scen,1.0,official_scenario_registry_validated_no_path_materialization,1024,official_scenario_registry_validated,movingai_official_prefix_manhattan_distance,0,0,False,False,False,False,False,CALIBRATION,g567_gate3b_calibration_00245,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/empty_32_32-random-4567000625.scen,1c7914d198168b6668fb3c27b3b01e81e3694426405ed74be2824330b4b12a71,False,,,empty-32-32,normalized,empty_32_32,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
9aa05eb1b2c5af0e43727a574857008ce97cc6043f929b880854210a039cb28b,59c5811a5f3fa2f26ab6d06bdf0efd6a557de74e81ca4bb42441fc2a50b2c778,empty_48_48,empty,48,48,2304,4567010215,e1e3debceb731af913abb71ccbd6be613c17f3222deba36997ef90b61247e76c,9d13ddc8f39d3e64f2cabea9a81c8d298d0f4a955b104589aea71b07b2606d4f,cd293d89f5a0da75b4ed1a898d6179803d7a744c796397717f2e419bc0a9c008,16,16,room_to_room_door_bottleneck,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.006944444444444444,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/empty-48-48.map,9d13ddc8f39d3e64f2cabea9a81c8d298d0f4a955b104589aea71b07b2606d4f,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/empty_48_48.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/empty_48_48-random-4567010215.scen,1.0,same_connected_component_no_path_materialization,2304,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00371,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/empty_48_48-random-4567010215.scen,e1e3debceb731af913abb71ccbd6be613c17f3222deba36997ef90b61247e76c,False,,,empty-48-48,normalized,empty_48_48,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
ae042994cc7d537efd59bfba81eb68f64ce731cf2e8b9f8c8cb1d1443d8e09f9,15dfc875024acf6cd4b58f16e3f49ecdee8b54dfe61a94bbea7363a6ec9c4d32,empty_48_48,empty,48,48,2304,4567003489,3a76b63a4d11d9d97ada7207e9ae16e93deb92083aa5fbcf62bf6a114a033420,9d13ddc8f39d3e64f2cabea9a81c8d298d0f4a955b104589aea71b07b2606d4f,99dae64d9770483965586e70accc922201b13b6696b4a639b36e49073db7da3c,16,16,room_to_room_door_bottleneck,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.006944444444444444,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/empty-48-48.map,9d13ddc8f39d3e64f2cabea9a81c8d298d0f4a955b104589aea71b07b2606d4f,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/empty_48_48.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/empty_48_48-random-4567003489.scen,1.0,same_connected_component_no_path_materialization,2304,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00370,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/empty_48_48-random-4567003489.scen,3a76b63a4d11d9d97ada7207e9ae16e93deb92083aa5fbcf62bf6a114a033420,False,,,empty-48-48,normalized,empty_48_48,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
32aff4c80bc725c119d7c1efc101bd9f4896bce24eea4bba34b7da2a0f5c6eed,0a6df041afee47b63e13237c0fa0c961d2fddceff6e795ae35abdfa11fe2e0d3,empty_48_48,empty,48,48,2304,4567009983,891fced9513cc6da3050882659f353d5b492bb06096dabcf77438b9d189caa62,9d13ddc8f39d3e64f2cabea9a81c8d298d0f4a955b104589aea71b07b2606d4f,2d13a884ac702ec094f71521c61b8590d9f0b7c7d7ffa4155d17ff4c2032698b,16,16,many_to_many_bottleneck_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.006944444444444444,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/empty-48-48.map,9d13ddc8f39d3e64f2cabea9a81c8d298d0f4a955b104589aea71b07b2606d4f,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/empty_48_48.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/empty_48_48-random-4567009983.scen,1.0,same_connected_component_no_path_materialization,2304,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00368,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/empty_48_48-random-4567009983.scen,891fced9513cc6da3050882659f353d5b492bb06096dabcf77438b9d189caa62,False,,,empty-48-48,normalized,empty_48_48,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
0a32c7b4c3c7aa5bd34c098950fe2a5e56517f780124a33c3866788d55852ce6,c424d7bfb5b86058edc8f5ea1709acc3510dc3af8ee47fd5ec72ecf22c14a762,empty_48_48,empty,48,48,2304,4567019029,3e0b069801146792732ec361cedfb79f27f372873cd2fed65979e7bac10b2494,9d13ddc8f39d3e64f2cabea9a81c8d298d0f4a955b104589aea71b07b2606d4f,f88d372618cd768328e9a2ee9f8ba425d679ddde84af65bdd4d727260c934674,16,16,many_to_many_bottleneck_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.006944444444444444,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/empty-48-48.map,9d13ddc8f39d3e64f2cabea9a81c8d298d0f4a955b104589aea71b07b2606d4f,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/empty_48_48.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/empty_48_48-random-4567019029.scen,1.0,same_connected_component_no_path_materialization,2304,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00369,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/empty_48_48-random-4567019029.scen,3e0b069801146792732ec361cedfb79f27f372873cd2fed65979e7bac10b2494,False,,,empty-48-48,normalized,empty_48_48,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
4c4406e3939cac7e94bb3c6141e0a5b545e4421ef7a9a5a3b49ff9f280ec4e13,6f44db0662660ce3feb494cba581962071a6951f2c3c174cc4b91401fe839cd9,empty_48_48,empty,48,48,2304,4567000367,1e1256c73066a526affd08df4d93c9eeafc4ecafc5577dde9cdb360920bf2bac,9d13ddc8f39d3e64f2cabea9a81c8d298d0f4a955b104589aea71b07b2606d4f,f7ba8c859f3839dc12de2577e83f93e7b5c7313f1c83d633a5cd28780678cfc3,80,80,opposite_side_cross_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.034722222222222224,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,movingai_official_random,True,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/tables/phase5p5_repair5g567_gate3b_bounded_pilot_public_scenario_registry.csv,empty-48-48-random-1,external/benchmarks/movingai_mapf/extracted/mapf-map/empty-48-48.map,9d13ddc8f39d3e64f2cabea9a81c8d298d0f4a955b104589aea71b07b2606d4f,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,external/benchmarks/movingai_mapf/extracted/mapf-map/empty-48-48.map,external/benchmarks/movingai_mapf/extracted/mapf-scen-random/scen-random/empty-48-48-random-1.scen,1.0,official_scenario_registry_validated_no_path_materialization,2304,official_scenario_registry_validated,movingai_official_prefix_manhattan_distance,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00394,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/empty_48_48-random-4567000367.scen,1e1256c73066a526affd08df4d93c9eeafc4ecafc5577dde9cdb360920bf2bac,False,,,empty-48-48,normalized,empty_48_48,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
f831cb5f3f8f6e170f79c193eab23185df6a7b8211dda191aaf5f83a2bd36b26,c220a2b9292b44b905c3ae9a2d5320caf473703792c2d00862e6d2c9a8dcadb6,empty_48_48,empty,48,48,2304,4567020810,c7bb2f7aaff22d2c8fce12be5c07f787d5c80a7bd17414a16754fd9e078ce3a5,9d13ddc8f39d3e64f2cabea9a81c8d298d0f4a955b104589aea71b07b2606d4f,0135cb25397f2db9aaf1fa7bfc922613e4ecd8cf6bf0ed9c122acbe60f423faa,80,80,many_to_many_bottleneck_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.034722222222222224,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,movingai_official_even,True,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/tables/phase5p5_repair5g567_gate3b_bounded_pilot_public_scenario_registry.csv,empty-48-48-even-1,external/benchmarks/movingai_mapf/extracted/mapf-map/empty-48-48.map,9d13ddc8f39d3e64f2cabea9a81c8d298d0f4a955b104589aea71b07b2606d4f,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,external/benchmarks/movingai_mapf/extracted/mapf-map/empty-48-48.map,external/benchmarks/movingai_mapf/extracted/mapf-scen-even/scen-even/empty-48-48-even-1.scen,1.0,official_scenario_registry_validated_no_path_materialization,2304,official_scenario_registry_validated,movingai_official_prefix_manhattan_distance,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00398,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/empty_48_48-random-4567020810.scen,c7bb2f7aaff22d2c8fce12be5c07f787d5c80a7bd17414a16754fd9e078ce3a5,False,,,empty-48-48,normalized,empty_48_48,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
642c743b47ff033697e03992816b1267eaeee5fa76e98361d54b1e481146321a,12b5286b6854a3b84a8fa3cb5979109e1499873565d5aef4c5c01c7fd2739c5c,empty_48_48,empty,48,48,2304,4567007323,1e1256c73066a526affd08df4d93c9eeafc4ecafc5577dde9cdb360920bf2bac,9d13ddc8f39d3e64f2cabea9a81c8d298d0f4a955b104589aea71b07b2606d4f,f7ba8c859f3839dc12de2577e83f93e7b5c7313f1c83d633a5cd28780678cfc3,80,80,clustered_starts_to_dispersed_goals,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.034722222222222224,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,movingai_official_random,True,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/tables/phase5p5_repair5g567_gate3b_bounded_pilot_public_scenario_registry.csv,empty-48-48-random-1,external/benchmarks/movingai_mapf/extracted/mapf-map/empty-48-48.map,9d13ddc8f39d3e64f2cabea9a81c8d298d0f4a955b104589aea71b07b2606d4f,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,external/benchmarks/movingai_mapf/extracted/mapf-map/empty-48-48.map,external/benchmarks/movingai_mapf/extracted/mapf-scen-random/scen-random/empty-48-48-random-1.scen,1.0,official_scenario_registry_validated_no_path_materialization,2304,official_scenario_registry_validated,movingai_official_prefix_manhattan_distance,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00399,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/empty_48_48-random-4567007323.scen,1e1256c73066a526affd08df4d93c9eeafc4ecafc5577dde9cdb360920bf2bac,False,,,empty-48-48,normalized,empty_48_48,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
0d451e9fd282155083954a0772aeef612faed1d4504e7101b103d7b81e402b40,4ccad9b41634d7d4509f772b5a3b03e897fdaa7207a12f61f8ee2983b69bffef,empty_48_48,empty,48,48,2304,4567008410,c7bb2f7aaff22d2c8fce12be5c07f787d5c80a7bd17414a16754fd9e078ce3a5,9d13ddc8f39d3e64f2cabea9a81c8d298d0f4a955b104589aea71b07b2606d4f,0135cb25397f2db9aaf1fa7bfc922613e4ecd8cf6bf0ed9c122acbe60f423faa,80,80,many_to_many_bottleneck_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.034722222222222224,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,movingai_official_even,True,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/tables/phase5p5_repair5g567_gate3b_bounded_pilot_public_scenario_registry.csv,empty-48-48-even-1,external/benchmarks/movingai_mapf/extracted/mapf-map/empty-48-48.map,9d13ddc8f39d3e64f2cabea9a81c8d298d0f4a955b104589aea71b07b2606d4f,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,external/benchmarks/movingai_mapf/extracted/mapf-map/empty-48-48.map,external/benchmarks/movingai_mapf/extracted/mapf-scen-even/scen-even/empty-48-48-even-1.scen,1.0,official_scenario_registry_validated_no_path_materialization,2304,official_scenario_registry_validated,movingai_official_prefix_manhattan_distance,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00393,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/empty_48_48-random-4567008410.scen,c7bb2f7aaff22d2c8fce12be5c07f787d5c80a7bd17414a16754fd9e078ce3a5,False,,,empty-48-48,normalized,empty_48_48,False,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
