split,run_id,checkpoint_id,map_name,agents,seed,iteration,decision_target,selected_decision,target_rule,predicted_rule,fallback_reason,attention_top1,attention_top3,decision_correct,selected_delta,additive_delta,selected_vs_additive_delta,selected_utility,additive_utility,selected_vs_additive_utility,selected_rule_harmful,target_delta,has_nonadditive_opportunity,has_high_margin_nonadditive_opportunity,best_safe_nonadditive_advantage,opportunity_margin,rule_scores,harmful_probs,opportunity_prob,defer_prob,top3_rules,harmful_labels
train,empty-16-16__a50__i1__phase4_phase4-full-repair1,empty-16-16__a50__i1__phase4_phase4-full-repair1__iter0,empty-16-16,50,1,0,use_nonadditive,use_nonadditive,wait_light,wait_light,selected,True,True,True,0.077519379845,0.0,0.077519379845,0.077519379845,0.0,0.077519379845,False,0.077519379845,True,True,0.077519379845,0.01,"[-0.16466308346143818, 4.036680594980717, 5.548850795566104, 1.3034635484218597, 6.414547781320289, 4.165132021773607, 0.8766212825652656, -0.24672079193388527]","[3.5303406775710755e-07, 0.12507955729961395, 0.002347382949665189, 0.6397619843482971, 0.004727633204311132, 0.006414658389985561, 1.3089792446407955e-05, 3.0337746466102544e-06]",0.9997678399085999,0.0002235184219898656,"[""wait_light"", ""block_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair1,empty-16-16__a50__i1__phase4_phase4-full-repair1__iter1,empty-16-16,50,1,1,use_nonadditive,use_nonadditive,commit_heavy,commit_heavy,selected,True,True,True,0.135658914729,0.0,0.135658914729,0.1,0.0,0.1,False,0.135658914729,True,True,0.1,0.01,"[0.082512251799144, 2.9849847409455106, 2.951704067240935, 1.4901911328732966, 1.6327856719493865, 1.5180340552330016, 2.3637857798999176, 1.8911757965385914]","[9.324906386609655e-06, 0.0018425120506435633, 0.0009038919815793633, 0.08727753907442093, 0.2573135495185852, 0.06757605075836182, 0.003455260070040822, 0.016347073018550873]",0.9994907379150391,0.0004891427815891802,"[""commit_heavy"", ""block_heavy"", ""decay_095""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair1,empty-16-16__a50__i1__phase4_phase4-full-repair1__iter2,empty-16-16,50,1,2,use_nonadditive,use_nonadditive,block_light,block_light,selected,True,True,True,0.0968992248062,0.0,0.0968992248062,0.0968992248062,0.0,0.0968992248062,False,0.0968992248062,True,True,0.0968992248062,0.01,"[1.2476591802679469, -0.11457284688949584, 2.947900248685764, 5.434591761552911, 4.885591573467245, 2.8996561115514488, 5.126853746461275, 4.328052203720835]","[2.5147979613393545e-05, 0.9391111135482788, 9.769602183951065e-05, 2.4272818336612545e-05, 0.00035430240677669644, 0.0003906809724867344, 0.00015287163842003793, 1.5851555872359313e-05]",0.9990872144699097,0.0007306130137294531,"[""block_light"", ""decay_095"", ""wait_light""]","[0, 1, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair1,empty-16-16__a50__i1__phase4_phase4-full-repair1__iter3,empty-16-16,50,1,3,defer_ltm,defer_ltm,block_heavy,additive_ltm,low_opportunity,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0077519379845,False,False,0.0077519379845,0.01,"[2.728394795094173, -3.770304716825485, 3.5421062000494565, -3.0161840331554415, 3.8139708154337133, -5.4862712025642395, -5.253800251483917, 1.5775284154713154]","[9.50524008658249e-06, 0.9981650710105896, 0.00011678585724439472, 0.9993404746055603, 3.520182508509606e-05, 0.999942421913147, 0.9999204874038696, 0.0017196759581565857]",2.382094862696249e-05,0.9999185800552368,"[""wait_light"", ""block_heavy"", ""additive_ltm""]","[0, 1, 0, 1, 0, 1, 1, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair1,empty-16-16__a100__i1__phase4_phase4-full-repair1__iter0,empty-16-16,100,1,0,use_nonadditive,use_nonadditive,wait_light,wait_light,selected,True,True,True,0.0951923076923,0.0,0.0951923076923,0.0951923076923,0.0,0.0951923076923,False,0.0951923076923,True,True,0.0951923076923,0.01,"[0.7663239156662643, -5.119473770856858, 3.0977668833360075, 1.9701187261939048, 6.03104225216317, -4.442994040250778, 0.7087586667641063, 0.9605217972837908]","[4.19918592342583e-07, 0.9988941550254822, 0.016903521493077278, 0.07255251705646515, 0.0005168626667000353, 0.9987315535545349, 2.252538706670748e-06, 6.956641755095916e-06]",0.9988312125205994,0.0008526303572580218,"[""wait_light"", ""block_heavy"", ""block_light""]","[0, 1, 0, 0, 0, 1, 0, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair1,empty-16-16__a100__i1__phase4_phase4-full-repair1__iter1,empty-16-16,100,1,1,use_nonadditive,use_nonadditive,block_heavy,block_heavy,selected,True,True,True,0.0346153846154,0.0,0.0346153846154,0.0346153846154,0.0,0.0346153846154,False,0.0346153846154,True,True,0.0346153846154,0.01,"[2.3806116395354184, 3.218784665064886, 5.313170024257561, 1.5711721515655517, 4.7740161641687155, 3.836263327104971, 3.7774726034328343, -2.5730657744407655]","[1.2848973710788414e-05, 0.0026536486111581326, 0.00021117420692462474, 0.3825230598449707, 0.024377185851335526, 0.004474902991205454, 0.021738404408097267, 0.998712420463562]",0.9806833863258362,0.012635213322937489,"[""block_heavy"", ""wait_light"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 1]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair1,empty-16-16__a100__i1__phase4_phase4-full-repair1__iter2,empty-16-16,100,1,2,use_nonadditive,use_nonadditive,wait_light,decay_090,selected,False,False,True,0.104807692308,0.0,0.104807692308,0.1,0.0,0.1,False,0.118269230769,True,True,0.1,0.01,"[0.7762785133742728, 3.1882254968956114, 3.1906195949792164, 3.157161990658715, 3.065159402511199, 2.159547083848156, 5.130094510825175, 5.957678760312213]","[0.00032992649357765913, 0.007618015632033348, 1.7527345335111022e-05, 3.378310429980047e-05, 0.0003535438736435026, 0.0023010734003037214, 8.68653387442464e-07, 1.7274313677262398e-06]",0.994851291179657,0.0043481746688485146,"[""decay_090"", ""decay_095"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair1,empty-16-16__a100__i1__phase4_phase4-full-repair1__iter3,empty-16-16,100,1,3,use_nonadditive,use_nonadditive,decay_090,decay_090,selected,True,True,True,0.0471153846154,0.0,0.0471153846154,0.0471153846154,0.0,0.0471153846154,False,0.0471153846154,True,True,0.0471153846154,0.01,"[1.4681189708947204, -6.982567489147186, -5.490355715751648, -6.589752612113952, 2.3794911313056946, -5.838361811637879, 3.4820106279384344, 5.758261610313748]","[0.0002828586148098111, 0.9999603033065796, 0.9998672008514404, 0.9999244213104248, 0.21859204769134521, 0.99997878074646, 0.006257238332182169, 2.735632187977899e-05]",0.993537962436676,0.0057552349753677845,"[""decay_090"", ""decay_095"", ""wait_light""]","[0, 1, 1, 1, 0, 1, 0, 0]"
train,empty-16-16__a200__i1__phase4_phase4-full-repair1,empty-16-16__a200__i1__phase4_phase4-full-repair1__iter0,empty-16-16,200,1,0,use_nonadditive,use_nonadditive,commit_heavy,block_heavy,selected,False,False,True,0.581074420897,0.0,0.581074420897,0.1,0.0,0.1,False,1.14440611138,True,True,0.1,0.01,"[-1.1787029549976042, 2.9669418104365466, 4.295867202300578, 3.938949836787069, 4.140173085533897, -1.3876850509643555, -0.2972316594315453, -0.9285382130128437]","[2.260002105458625e-07, 0.0055801477283239365, 0.0026823272928595543, 0.0005596132832579315, 0.00020821872749365866, 0.989943265914917, 2.242092705273535e-06, 6.449134616559604e-06]",0.9999955892562866,6.089143880672054e-06,"[""block_heavy"", ""wait_light"", ""block_light""]","[0, 0, 0, 0, 0, 1, 0, 0]"
train,empty-16-16__a200__i1__phase4_phase4-full-repair1,empty-16-16__a200__i1__phase4_phase4-full-repair1__iter1,empty-16-16,200,1,1,use_nonadditive,use_nonadditive,block_heavy,block_heavy,selected,True,True,True,0.116806308526,0.0,0.116806308526,0.1,0.0,0.1,False,0.116806308526,True,True,0.1,0.01,"[0.6305398791483094, 0.12284965157508851, 5.223589173883665, 4.402152990475297, 4.1445800325647, -2.80731131196022, 3.5227962788939475, -1.7062002944946288]","[1.2668713679886423e-05, 0.9874324798583984, 0.0016335680847987533, 0.02169732376933098, 0.027458561584353447, 0.9960301518440247, 0.081509068608284, 0.9813096523284912]",0.9996218681335449,0.0002625467604957521,"[""block_heavy"", ""block_light"", ""wait_light""]","[0, 1, 0, 0, 0, 1, 0, 1]"
train,empty-16-16__a200__i1__phase4_phase4-full-repair1,empty-16-16__a200__i1__phase4_phase4-full-repair1__iter2,empty-16-16,200,1,2,use_nonadditive,use_nonadditive,commit_heavy,block_heavy,selected,False,True,True,0.308033514046,0.0,0.308033514046,0.1,0.0,0.1,False,0.459832429768,True,True,0.1,0.01,"[0.15387090228884517, 3.7860177476156966, 4.45347097745398, 3.6677142301760615, 3.7035688762634527, 2.835297985896468, -0.2751587641239166, 2.7220229294896128]","[6.366327852447284e-06, 0.0002696168958209455, 0.0017984554870054126, 0.012058419175446033, 0.0001698495470918715, 0.056127507239580154, 0.9145856499671936, 0.24800704419612885]",0.9980983138084412,0.0014195077819749713,"[""block_heavy"", ""commit_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 1, 0]"
train,empty-16-16__a200__i1__phase4_phase4-full-repair1,empty-16-16__a200__i1__phase4_phase4-full-repair1__iter3,empty-16-16,200,1,3,defer_ltm,defer_ltm,,additive_ltm,low_opportunity,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,False,0.0,0.01,"[3.1455653196104687, -6.085971240997314, -4.889706275463104, -5.755240626335144, -3.672712752819061, -5.787722306251526, -3.7561442828178406, -1.0900933134555817]","[9.509283700026572e-06, 0.9999933242797852, 0.9999107122421265, 0.9999845027923584, 0.9999727010726929, 0.9999849796295166, 0.9999154806137085, 0.9811728596687317]",3.077606743318029e-05,0.9998973608016968,"[""additive_ltm"", ""decay_090"", ""wait_light""]","[0, 1, 1, 1, 1, 1, 1, 1]"
train,empty-16-16__a50__i2__phase4_phase4-full-repair1,empty-16-16__a50__i2__phase4_phase4-full-repair1__iter0,empty-16-16,50,2,0,defer_ltm,defer_ltm,block_light,additive_ltm,low_opportunity,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,False,0.0,0.01,"[2.7279043081602072, 1.5895434913039208, -2.2736510360240936, 3.0821864683460443, 1.6700914359092713, -1.9557691645622253, 1.347082442343235, 2.2017118876520545]","[5.801488214274286e-07, 0.07919521629810333, 0.9947733283042908, 0.002228821162134409, 0.572351336479187, 0.9948006868362427, 0.2349105328321457, 0.0039222571067512035]",0.0003894401015713811,0.998803973197937,"[""block_light"", ""additive_ltm"", ""decay_090""]","[0, 0, 1, 0, 0, 1, 0, 0]"
train,empty-16-16__a50__i2__phase4_phase4-full-repair1,empty-16-16__a50__i2__phase4_phase4-full-repair1__iter1,empty-16-16,50,2,1,use_nonadditive,use_nonadditive,commit_heavy,wait_light,selected,False,False,True,0.174369747899,0.0,0.174369747899,0.1,0.0,0.1,False,0.134453781513,True,True,0.1,0.01,"[0.37567523360965427, 3.4554218731739095, 4.0590226037126556, 3.557333159621339, 4.370372234534006, 3.15308317234274, 0.7156903100013733, 2.1544934655725956]","[6.991589179961011e-05, 0.00021714757895097136, 6.267020216910169e-05, 0.001207581372000277, 0.0009805584559217095, 0.0016050089616328478, 0.6198587417602539, 0.07587002962827682]",0.9999933242797852,9.391868843522388e-06,"[""wait_light"", ""block_heavy"", ""block_light""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i2__phase4_phase4-full-repair1,empty-16-16__a50__i2__phase4_phase4-full-repair1__iter2,empty-16-16,50,2,2,use_nonadditive,use_nonadditive,block_heavy,block_heavy,selected,True,True,True,0.0357142857143,0.0,0.0357142857143,0.0357142857143,0.0,0.0357142857143,False,0.0357142857143,True,True,0.0357142857143,0.01,"[1.2395481746888253, 1.6500505048036576, 4.101408083375427, 1.3932251501083375, -7.632835600376129, 2.5117649984359742, 1.6085026049613953, -4.292680892944336]","[0.0007108772988431156, 0.38845619559288025, 0.0001391204132232815, 0.4232308864593506, 0.9999858140945435, 0.07746243476867676, 0.6091426610946655, 0.9990768432617188]",0.9986976385116577,0.0011125246528536081,"[""block_heavy"", ""wait_heavy"", ""commit_heavy""]","[0, 0, 0, 0, 1, 0, 0, 1]"
train,empty-16-16__a50__i2__phase4_phase4-full-repair1,empty-16-16__a50__i2__phase4_phase4-full-repair1__iter3,empty-16-16,50,2,3,use_nonadditive,use_nonadditive,block_light,block_light,selected,True,True,True,0.0126050420168,0.0,0.0126050420168,0.0126050420168,0.0,0.0126050420168,False,0.0126050420168,True,False,0.0126050420168,0.01,"[1.9653604728099208, 3.82131572779268, 3.0066029621334747, 4.0708091262014205, 2.375003675073385, 2.8974601548351346, -6.5465865278244015, -6.744981851577759]","[2.473014092174708e-06, 0.015451403334736824, 0.0018736065831035376, 5.958958718110807e-05, 0.016934700310230255, 0.011554750613868237, 0.9999759197235107, 0.9999079704284668]",0.9997407793998718,0.00031094648875296116,"[""block_light"", ""commit_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 1, 1]"
train,empty-16-16__a100__i2__phase4_phase4-full-repair1,empty-16-16__a100__i2__phase4_phase4-full-repair1__iter0,empty-16-16,100,2,0,use_nonadditive,use_nonadditive,wait_light,wait_light,selected,True,True,True,0.157345971564,0.0,0.157345971564,0.1,0.0,0.1,False,0.157345971564,True,True,0.1,0.01,"[-0.2182589836717881, 3.828182543409057, 1.9805793530493974, 2.3589136951463296, 5.710705992821022, 3.2465667473338544, 0.18877304238572834, -0.26469353114795696]","[3.367723877545359e-07, 0.0019388848450034857, 0.0028502605855464935, 0.0012737845536321402, 0.0001312671520281583, 0.008822743780910969, 5.641333700623363e-06, 1.626825337552873e-06]",0.8776262402534485,0.06845325231552124,"[""wait_light"", ""commit_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a100__i2__phase4_phase4-full-repair1,empty-16-16__a100__i2__phase4_phase4-full-repair1__iter1,empty-16-16,100,2,1,use_nonadditive,use_nonadditive,wait_light,wait_light,selected,True,True,True,0.0142180094787,0.0,0.0142180094787,0.0142180094787,0.0,0.0142180094787,False,0.0142180094787,True,False,0.0142180094787,0.01,"[1.1022041510396001, 2.9534720849990843, -1.9447460103034973, -4.350049543380737, 4.338274818584323, -3.279844834804535, -4.720562858581543, -4.35823038816452]","[2.6283025817974703e-06, 0.010063886642456055, 0.9973462820053101, 0.999906063079834, 0.026113692671060562, 0.998381495475769, 0.9998283386230469, 0.9996789693832397]",0.9999885559082031,1.2876083928858861e-05,"[""wait_light"", ""commit_heavy"", ""additive_ltm""]","[0, 0, 1, 1, 0, 1, 1, 1]"
train,empty-16-16__a100__i2__phase4_phase4-full-repair1,empty-16-16__a100__i2__phase4_phase4-full-repair1__iter2,empty-16-16,100,2,2,use_nonadditive,use_nonadditive,decay_090,decay_090,selected,True,True,True,0.042654028436,0.0,0.042654028436,0.042654028436,0.0,0.042654028436,False,0.042654028436,True,True,0.042654028436,0.01,"[1.5930744129974845, -4.3560402202606205, -5.100299543142318, 0.6693249917635694, 0.9081626020080875, -8.918802700042725, 5.500965889909967, 6.336629662176929]","[1.3979315554024652e-06, 0.9993185997009277, 0.9997698664665222, 0.0036717623006552458, 0.000762531126383692, 0.9999971389770508, 9.10862763703335e-06, 1.0268839105265215e-05]",0.9902591705322266,0.006758918985724449,"[""decay_090"", ""decay_095"", ""additive_ltm""]","[0, 1, 1, 0, 0, 1, 0, 0]"
train,empty-16-16__a100__i2__phase4_phase4-full-repair1,empty-16-16__a100__i2__phase4_phase4-full-repair1__iter3,empty-16-16,100,2,3,use_nonadditive,use_nonadditive,commit_heavy,commit_heavy,selected,True,True,True,0.0341232227488,0.0,0.0341232227488,0.0341232227488,0.0,0.0341232227488,False,0.0341232227488,True,True,0.0341232227488,0.01,"[0.9961553727459977, 4.374692324241623, -5.171146235466003, 3.0627240462973715, -6.3531191277503964, -2.2400641691684724, -5.5352909374237065, 4.258604746900674]","[0.00016135537589434534, 0.0027952869422733784, 0.9999673366546631, 0.024298211559653282, 0.9999390840530396, 0.9970200657844543, 0.9998908042907715, 0.00022739953419659287]",0.9965798258781433,0.003057352965697646,"[""commit_heavy"", ""decay_090"", ""block_light""]","[0, 0, 1, 0, 1, 1, 1, 0]"
train,empty-16-16__a200__i2__phase4_phase4-full-repair1,empty-16-16__a200__i2__phase4_phase4-full-repair1__iter0,empty-16-16,200,2,0,use_nonadditive,use_nonadditive,commit_heavy,commit_heavy,selected,True,True,True,0.334134615385,0.0,0.334134615385,0.1,0.0,0.1,False,0.334134615385,True,True,0.1,0.01,"[0.40198887455402654, 4.889845276648702, -2.85763973236084, -5.109636877775192, 0.3926427137851715, -2.1721450734138488, 0.809884547113179, 0.6213937666773927]","[8.410245754930656e-06, 0.00010009731340687722, 0.9993047714233398, 0.9997653365135193, 0.9986411929130554, 0.998172402381897, 8.051997428992763e-05, 1.655638152442407e-05]",0.9996975660324097,0.0002500870614312589,"[""commit_heavy"", ""decay_095"", ""decay_090""]","[0, 0, 1, 1, 1, 1, 0, 0]"
train,empty-16-16__a200__i2__phase4_phase4-full-repair1,empty-16-16__a200__i2__phase4_phase4-full-repair1__iter1,empty-16-16,200,2,1,defer_ltm,defer_ltm,decay_090,additive_ltm,low_opportunity,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.0120192307692,False,False,-0.0120192307692,0.01,"[3.488603428539991, -8.174430108070373, -6.090146462917328, -7.204686887264252, -5.25114218711853, -6.228005909919739, -1.4811995589733125, 2.8154352670907974]","[8.16894771560328e-06, 0.999985933303833, 0.9999474287033081, 0.9999874830245972, 0.9999594688415527, 0.9999525547027588, 0.9832708239555359, 0.2120327651500702]",1.539710137876682e-05,0.9999275207519531,"[""additive_ltm"", ""decay_090"", ""decay_095""]","[0, 1, 1, 1, 1, 1, 1, 0]"
train,empty-16-16__a200__i2__phase4_phase4-full-repair1,empty-16-16__a200__i2__phase4_phase4-full-repair1__iter2,empty-16-16,200,2,2,use_nonadditive,use_nonadditive,block_light,decay_095,selected,False,False,True,0.109134615385,0.0,0.109134615385,0.1,0.0,0.1,False,0.166826923077,True,True,0.1,0.01,"[-0.858334142480171, 3.210053783096373, 3.8550721866823734, 3.38974884837633, 3.753298569973558, 3.7404176431684757, 4.543136496292427, 3.922866861373186]","[3.899826424458297e-06, 0.01042577438056469, 0.00034936796873807907, 0.0012498648138716817, 0.00048631150275468826, 0.0014700602041557431, 0.0007679588161408901, 0.004122637212276459]",0.9855087399482727,0.008997244760394096,"[""decay_095"", ""decay_090"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a200__i2__phase4_phase4-full-repair1,empty-16-16__a200__i2__phase4_phase4-full-repair1__iter3,empty-16-16,200,2,3,use_nonadditive,use_nonadditive,wait_heavy,wait_heavy,selected,True,True,True,0.120673076923,0.0,0.120673076923,0.1,0.0,0.1,False,0.120673076923,True,True,0.1,0.01,"[1.3461916141381516, -9.054433326721192, -6.009972729682922, -8.17634994983673, 2.5858729702606795, 5.150871967587154, -1.3242757678031922, -5.526163206100464]","[2.5368379283463582e-05, 0.9999980926513672, 0.9999353885650635, 0.999990701675415, 0.02234765700995922, 0.0008714540163055062, 0.9989100694656372, 0.9999804496765137]",0.9729067087173462,0.017566092312335968,"[""wait_heavy"", ""wait_light"", ""additive_ltm""]","[0, 1, 1, 1, 0, 0, 1, 1]"
train,empty-16-16__a50__i3__phase4_phase4-full-repair1,empty-16-16__a50__i3__phase4_phase4-full-repair1__iter0,empty-16-16,50,3,0,use_nonadditive,use_nonadditive,block_heavy,block_heavy,selected,True,True,True,0.0685714285714,0.0,0.0685714285714,0.0685714285714,0.0,0.0685714285714,False,0.0685714285714,True,True,0.0685714285714,0.01,"[0.430693052716706, -3.8517671382427214, 5.537751952726394, -2.7558774828910826, 0.43816884636878967, 5.1698336685262625, 0.5752677937753833, 0.9002383283611107]","[9.312845577369444e-06, 0.9990014433860779, 0.013647480867803097, 0.9963506460189819, 0.9772050976753235, 0.008463439531624317, 1.7780026610125788e-05, 3.318806648167083e-06]",0.9987502098083496,0.0010525580728426576,"[""block_heavy"", ""wait_heavy"", ""decay_090""]","[0, 1, 0, 1, 1, 0, 0, 0]"
train,empty-16-16__a50__i3__phase4_phase4-full-repair1,empty-16-16__a50__i3__phase4_phase4-full-repair1__iter1,empty-16-16,50,3,1,use_nonadditive,use_nonadditive,decay_090,decay_090,selected,True,True,True,0.0742857142857,0.0,0.0742857142857,0.0742857142857,0.0,0.0742857142857,False,0.0742857142857,True,True,0.0742857142857,0.01,"[0.7876376196634374, 3.0949984307400884, 4.264345186995924, 2.139248760342598, 3.718188536018133, 2.1546853026747703, 3.769261589292437, 4.859517591726035]","[9.395235974807292e-05, 0.008889460004866123, 0.00028520586783997715, 0.1263185441493988, 0.10486782342195511, 0.2375461608171463, 0.012195575051009655, 0.007604681886732578]",0.9999332427978516,7.084522803779691e-05,"[""decay_090"", ""block_heavy"", ""decay_095""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i3__phase4_phase4-full-repair1,empty-16-16__a50__i3__phase4_phase4-full-repair1__iter2,empty-16-16,50,3,2,use_nonadditive,use_nonadditive,block_light,decay_095,selected,False,True,True,0.0457142857143,0.0,0.0457142857143,0.0457142857143,0.0,0.0457142857143,False,0.0590476190476,True,True,0.0590476190476,0.01,"[0.9492614320944994, 2.5105361442640426, 3.3740299339592457, 3.9437090158817956, 3.710602261002641, 3.810962280596141, 3.9478397626031074, 3.1687212355434893]","[0.005572775844484568, 0.008347129449248314, 0.018867872655391693, 1.7879616279969923e-05, 0.001383951515890658, 0.0011642294703051448, 0.00014176791592035443, 0.06799515336751938]",0.999944806098938,6.541253242176026e-05,"[""decay_095"", ""block_light"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
