normalized_context_key,map,agents,seed,iteration,edge_from_id,edge_to_id,feature_trace_c_raw,feature_trace_f_raw,feature_rich_c_weight_before,feature_rich_f_weight_before,oracle_safe_candidate_id,oracle_parameterized_update_proxy,audit_additive_ltm_proxy,target_edge_residual_vs_additive,target_edge_oracle_dual_channel_update,audit_edge_proxy_type,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
maze-32-32-4|a50|s146|it0|14650fb0739d0383,maze-32-32-4,50,146,0,767,768,34.25,5.0,10.0,3.57142857143,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,7.785714285713,10.0,-2.214285714287,7.785714285713,oracle_parameterized_update_proxy,False,False,False,False,False
maze-32-32-4|a50|s146|it0|14650fb0739d0383,maze-32-32-4,50,146,0,768,769,33.5,14.0,9.78102189781,10.0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,3.58102189781,9.78102189781,-6.2,3.58102189781,oracle_parameterized_update_proxy,False,False,False,False,False
maze-32-32-4|a50|s146|it0|14650fb0739d0383,maze-32-32-4,50,146,0,766,767,31.0,4.0,9.05109489051,2.85714285714,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,7.279666319083,9.05109489051,-1.771428571427,7.279666319083,oracle_parameterized_update_proxy,False,False,False,False,False
maze-32-32-4|a50|s146|it0|14650fb0739d0383,maze-32-32-4,50,146,0,769,770,31.0,12.0,9.05109489051,8.57142857143,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,3.736809176223,9.05109489051,-5.314285714287,3.736809176223,oracle_parameterized_update_proxy,False,False,False,False,False
maze-32-32-4|a50|s146|it0|14650fb0739d0383,maze-32-32-4,50,146,0,770,771,26.5,10.0,7.73722627737,7.14285714286,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,3.308654848797,7.73722627737,-4.428571428573,3.308654848797,oracle_parameterized_update_proxy,False,False,False,False,False
maze-32-32-4|a50|s146|it0|14650fb0739d0383,maze-32-32-4,50,146,0,769,768,26.0,9.0,7.59124087591,6.42857142857,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,3.605526590197,7.59124087591,-3.985714285713,3.605526590197,oracle_parameterized_update_proxy,False,False,False,False,False
maze-32-32-4|a50|s146|it0|14650fb0739d0383,maze-32-32-4,50,146,0,770,769,25.25,10.0,7.37226277372,7.14285714286,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,2.943691345147,7.37226277372,-4.428571428573,2.943691345147,oracle_parameterized_update_proxy,False,False,False,False,False
maze-32-32-4|a50|s146|it0|14650fb0739d0383,maze-32-32-4,50,146,0,387,386,24.5,5.0,7.15328467153,3.57142857143,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,4.938998957243,7.15328467153,-2.214285714287,4.938998957243,oracle_parameterized_update_proxy,False,False,False,False,False
maze-32-32-4|a50|s146|it0|14650fb0739d0383,maze-32-32-4,50,146,0,765,766,22.5,2.0,6.56934306569,1.42857142857,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,5.683628779977,6.56934306569,-0.885714285713,5.683628779977,oracle_parameterized_update_proxy,False,False,False,False,False
maze-32-32-4|a50|s146|it0|14650fb0739d0383,maze-32-32-4,50,146,0,754,768,21.75,11.0,6.3503649635,7.85714285714,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,1.478936392073,6.3503649635,-4.871428571427,1.478936392073,oracle_parameterized_update_proxy,False,False,False,False,False
